pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
mol_2d,7.6352421503,21.86485,-74.90346,0.3764,0.0739,73.34561,98.69801,151.42142,203.67294,239.41809,312.1186,113.95738,250.14739,412.52535,157.80163,351.49307,584.42802,207.19789,455.56353,758.43322,1111.91969,395.84052,792.54219,1266.41845,1592.5664,1335.16363,604.4996,1089.1745,1588.71353,1824.53258,1553.75946,1075.64642,1565.52403,1952.89184,2073.1737,1856.49766,28.7421,13.89336,5.85204,2.18629,0.66832,0.14285,0.01501,0.0,50.00799,69.22567,91.83166,152.24623,57.96545,-647.05015,2.1488,2.56018,3.01497,3.0,3.0,26.0,19.0,3.0,4.0,6.98,44.64,14.81,6.74,36.29,406.5,204.66,97.75,34.67,853.05,0,44.64,0,0,8.51,371.13,0,24.8,34.67,483.75,6.98,0.0,14.81,6.74,27.79,35.37,204.66,72.95,0,369.3,1.5674999076509264e-09,4.641683948061481e-05,0,0,0,0
