pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
mol_JTU,6.5729652578,10.9486,-78.75534,0.31056,0.05708,63.29121,103.26435,127.21509,190.96338,220.39258,313.12046,105.71251,226.07259,385.63474,147.75988,323.49956,553.09716,193.35462,422.02227,720.89941,1072.05566,368.50162,744.05992,1205.4152,1524.10469,1271.64196,566.19582,1028.46339,1511.06686,1740.68641,1480.3215,1015.72795,1483.42382,1855.15857,1972.16105,1766.49205,25.73417,12.72232,5.5674,2.04187,0.59029,0.08919,0.00056,0.0,57.55062,73.8856,94.38685,147.85909,31.84578,-613.46243,0.69121,0.75983,0.8035,4.0,4.0,25.0,18.0,3.0,6.0,6.98,49.45,14.11,5.86,33.41,224.77,389.33,84.93,56.67,865.52,0,49.45,0,0,6.47,185.55,180.87,12.87,56.67,491.88,6.98,0.0,14.11,5.86,26.94,39.22,208.46,72.06,0,373.63,-2.16432882008543,0.3887036225904881,0,0,0,0
