pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
mol_5BrACOH,6.0904021868,12.57655,-50.13361,0.34458,0.06915,46.07042,60.80046,96.06539,136.15961,163.31642,192.33653,71.21182,162.06376,271.06771,97.98512,229.06266,382.13302,129.07467,297.17462,496.24577,723.29899,251.98175,515.03525,824.31103,1022.37228,835.90054,388.14331,705.40791,1026.90735,1167.20392,978.84976,691.60228,1006.62804,1252.08005,1322.32625,1176.12885,14.24028,6.00521,1.84283,0.36135,0.08157,0.00731,0.0,0.0,33.016,48.26735,66.50233,106.62323,40.58481,-420.90435,1.40031,1.7558,1.98202,2.5,2.5,21.0,12.0,4.0,4.0,7.58,36.74,43.75,3.8,43.47,311.22,244.83,108.14,19.27,818.81,0,36.74,27.51,0,6.4,248.81,0,26.35,19.27,365.09,7.58,0.0,16.24,3.8,37.08,62.41,244.83,81.79,0,453.72,-1.051973659102785,0.6558789169331501,0,0,0,0
