pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
mol_JTU,6.457139851899999,9.92003,-77.55814,0.25227,0.05073,66.74949,98.58059,130.79467,189.02756,228.53418,304.05624,107.77501,227.78961,389.41306,149.02434,324.78921,553.13456,194.49019,423.71682,717.15531,1041.61134,370.08051,742.88273,1189.57426,1485.83436,1230.89466,566.06417,1020.93344,1487.05813,1699.45595,1436.88488,1006.42638,1463.12929,1821.62453,1928.63235,1721.42266,26.18805,12.81879,5.66602,2.03479,0.50237,0.06652,0.00094,0.0,55.95144,73.888,94.29837,148.52588,31.2926,-609.53407,0.73206,0.7916,0.82949,4.0,4.0,25.0,18.0,3.0,6.0,7.52,49.46,15.78,5.65,43.2,221.37,390.97,87.54,57.32,878.81,0,49.46,0,0,6.64,187.83,181.14,12.86,57.32,495.25,7.52,0.0,15.78,5.65,36.56,33.54,209.83,74.67,0,383.56,-2.164328819999014,0.3887045393307449,0,0,0,0
